FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,ARMA O MEDIO,MOVIL VICTIMA,MOVIL AGRESOR,EDAD,GENERO,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE,AÑO DE NACIMIENTO,CÉDULA,CORREO
01/01/2021 12:00:00 AM,META,VILLAVICENCIO (CT),Juees,19:20,LA SALLE,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,50001000.0,1989.0,79-304,asetks1078@unidatos.edu.co
01/01/2021 12:00:00 AM,META,VISTAHERMOSA,Jueves,1:15,CENTRO,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA,A PIE,A PIE,36.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,50711000.0,1979.0,94-193,lloujf1095@unidatos.edu.co
01/01/2021 12:00:00 AM,NARIÑO,COLÓN,Jueves,22:30,CGTO VILLA NUEVA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADO,PRIMARIA,COLOMBIA,52203000.0,1986.0,80-215,pmutue7770@unidatos.edu.co
01/01/2021 12:00:00 AM,NARIÑO,CÓRDOBA,Jueves,2:50,CGTO SANTANDER,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,36.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,52215000.0,1979.0,40-848,opmtju1190@gmail.com
01/01/2021 12:00:00 AM,NARIÑO,GUAITARILLA,Jueves,16:00,VEREDA AHUMADA CHIQUITA,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,26.0,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,52320000.0,1989.0,54-950,correo912@unidatos.edu.co
01/01/2021 12:00:00 AM,NARIÑO,ILES,Jueves,9:25,EL CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,32.0,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,52352000.0,1983.0,43-516,mhukad6114@gmail.com
01/01/2021 12:00:00 AM,NARIÑO,IMUÉS,Juevrs,6:00,VEREDA SAN ISIDRO,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,37.0,FEMENINO,SOLTERO,AMA DE CASA,NO REPORTADO,PRIMARIA,COLOMBIA,52354000.0,1978.0,63-408,uuhemq1836@gmail.com
01/01/2021 12:00:00 AM,NARIÑO,IPIALES,Jueves,3:15,CENTRO,URBANA,PARQUES,ARMA BLANCA,A PIE,A PIE,30.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,52356000.0,1985.0,73-197,mkejbg7252@gmail.com
01/01/2021 12:00:00 AM,NARIÑO,LA FLORIDA,Jueves,3:00,CGTO TUNJA GRANDE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,57.0,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,52381000.0,1958.0,89-279,magtif8011@unidatos.edu.co
01/01/2021 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Jueces,8:40,PANAMA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,52835000.0,1989.0,55-611,correo8342@colombia.gov.co
01/01/2021 12:00:00 AM,PUTUMAYO,VALLE DEL GUAMUEZ,Jueves,8:11,EL EDEN,URBANA,TERMINAL DE TRANSPORTES,ARMA BLANCA,A PIE,A PIE,28.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,86865000.0,1987.0,37-347,correo670@unidatos.edu.co
01/01/2021 12:00:00 AM,PUTUMAYO,VILLAGARZÓN,Jueves,8:30,EL PROGRESO,URBANA,PLAZAS DE MERCADO,ARMA BLANCA,A PIE,A PIE,25.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,86885000.0,1990.0,52-220,drkgbc1405@gmail.com
01/01/2021 12:00:00 AM,RISARALDA,PUEBLO RICO,Jueces,6:00,VEREDA EL DIAMANTE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55.0,MASCULINO,CASADO,ETNIA INDIGENA,NO REPORTADO,SUPERIOR,COLOMBIA,66572000.0,1960.0,75-392,qplqrt2805@unidatos.edu.co
01/01/2021 12:00:00 AM,SANTANDER,BARRANCABERMEJA,Jueves,20:00,LAS PARRILLAS,RURAL,DISCOTECAS,ARMA BLANCA,A PIE,A PIE,22.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,68081000.0,1993.0,27-283,imjneo2006@unidatos.edu.co
01/01/2021 12:00:00 AM,SANTANDER,BARRANCABERMEJA,Jueves,5:30,LOS CORALES,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,43.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,68081000.0,1972.0,28-716,prbkle3159@gmail.com
01/01/2021 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Jueves,2:00,URB. ESTORAQUES I,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,68001000.0,1998.0,25-566,dnehkc8281@gmail.com
01/01/2021 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Juees,6:10,KENNEDY,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,28.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,68001000.0,1987.0,87-992,tonltn3772@gmail.com
01/01/2021 12:00:00 AM,SUCRE,MAJAGUAL,Jueves,1:00,CGTO. SAN ROQUE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,67.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,70429000.0,1948.0,37-183,rhrftn4451@unidatos.edu.co
01/01/2021 12:00:00 AM,TOLIMA,AMBALEMA,Jueves,20:00,VRDA. PLAYA VERDE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,73030000.0,69.0,92-322,fgdhlb9597@unidatos.edu.co
01/01/2021 12:00:00 AM,TOLIMA,FRESNO,Juees,21:00,VRDA. MIREYA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,27.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,73283000.0,1988.0,79-507,cobkjl1558@gmail.com
01/01/2021 12:00:00 AM,TOLIMA,GUAMO,Juees,4:34,INVASION LA CARRILERA,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,21.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,73319000.0,1994.0,73-094,correo863@unidatos.edu.co
01/01/2021 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Juees,0:00,COMUNEROS,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,34.0,MASCULINO,CASADO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,73001000.0,1981.0,17-670,cgtpjq5472@gmail.com
01/01/2021 12:00:00 AM,TOLIMA,MARIQUITA,Jueves,3:01,EL DORADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,73443000.0,1992.0,26-683,lfkdpc3495@unidatos.edu.co
01/01/2021 12:00:00 AM,TOLIMA,ORTEGA,juves,9:00,VRDA. LOS GUAYABOS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA,A PIE,A PIE,70.0,MASCULINO,SEPARADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,73504000.0,1945.0,95-410,umcrgu3348@unidatos.edu.co
01/01/2021 12:00:00 AM,TOLIMA,SALDAÑA,Jueves,4:50,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,20.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,73671000.0,1995.0,61-699,lgslle6590@gmail.com
01/01/2021 12:00:00 AM,VALLE,BUENAVENTURA,Jueves,10:10,NUEVA FRONTERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76109000.0,1991.0,23-966,mespsb5627@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,11:00,ALFONSO B. ARAGON E14,URBANA,CANCHA DE FUTBOL,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1993.0,79-414,bgfamd6023@gmail.com
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,4:00,URBANIZACION BOYACA E11,URBANA,CASAS DE HABITACION,ARMA BLANCA,A PIE,A PIE,65.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,76001000.0,1950.0,81-079,cnecqo1347@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,10:30,SILOE E20,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1989.0,94-408,akudje3101@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueces,3:40,12 DE OCTUBRE E12,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,49.0,MASCULINO,CASADO,EMPLEADO PUBLICO,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,66.0,87-287,correo6479@colombia.gov.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,4:30,BRISAS DE MAYO E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,76001000.0,1998.0,35-054,tuhujb2842@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,4:30,BRISAS DE MAYO E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,76001000.0,1997.0,43-845,luferg7812@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,4:35,BELEN E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1996.0,25-288,njpsac5589@gmail.com
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,8:30,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,29.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1986.0,19-748,pgsnif1789@gmail.com
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,9:00,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1987.0,53-375,jspcap5786@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,9:03,EL RETIRO E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1990.0,52-177,correo1928@colombia.gov.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,10:47,POLVORINES E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1997.0,57-252,ljhrgt5929@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Juees,11:36,DIAMANTE E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,FEMENINO,SOLTERO,AMA DE CASA,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1992.0,30-463,kgrklr3848@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,12:52,INVICALI E14,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,44.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,76001000.0,1971.0,65-792,ohllie1300@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Juees,16:13,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1977.0,10-100,iouhge1225@gmail.com
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,16:50,LLERAS RESTREPO E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,2000.0,53-855,olslnf1537@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,19:00,LA ISLA E4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1991.0,28-911,correo758@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CANDELARIA,Jueves,1:00,CALLEJON TIPLE BAJO (23NO REPORTADOSNO REPORTADO4NO REPORTADO2),RURAL,CARRETERA,ARMA BLANCA,A PIE,A PIE,23.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,76130000.0,1992.0,98-389,cctcrt7011@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,CANDELARIA,Jueves,7:40,PANAMERICANO (23NO REPORTADO2),URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,16.0,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76130000.0,1999.0,36-002,iugdjg3542@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,EL CERRITO,Juevrs,17:00,VIA EL CERRITONO REPORTADO GUACARI /VARIANTE,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,53.0,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,76248000.0,1962.0,33-320,jsghsf4086@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,FLORIDA,Jueves,11:49,SAN JORGE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,UNION LIBRE,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,COLOMBIA,76275000.0,1992.0,77-851,ufrtra4145@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,LA UNIÓN,Jueves,23:10,LA CRUZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,76400000.0,1995.0,86-516,hefbfb4959@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,PALMIRA,Juees,12:00,LORETO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,24.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,76520000.0,1991.0,81-854,correo5547@colombia.gov.co
01/01/2021 12:00:00 AM,VALLE,PALMIRA,Jueves,12:46,CONCORDIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76520000.0,1998.0,91-985,essbou6683@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,PALMIRA,juves,14:39,LAS DELICIAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,14.0,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADO,PRIMARIA,COLOMBIA,76520000.0,2001.0,61-077,prhjoo7145@unidatos.edu.co
01/01/2021 12:00:00 AM,VALLE,PRADERA,juves,19:50,EL BERLIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76563000.0,1989.0,84-681,bdsurj1376@unidatos.edu.co
01/02/2021 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,21:13,SAN MARTIN DE PORRES CNO REPORTADO6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,21.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,5001000.0,1994.0,32-781,srjplm9310@gmail.com
01/02/2021 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,21:13,SAN MARTIN DE PORRES CNO REPORTADO6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,22.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,5001000.0,1993.0,92-374,ftdliq1596@gmail.com
01/02/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viermes,12:30,LA CHINITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,8001000.0,1978.0,90-730,correo303@unidatos.edu.co
01/02/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viernes,20:40,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,19.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,8001000.0,1996.0,30-953,adflpp8163@gmail.com
01/02/2021 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Viernes,0:50,OLAYA HERRERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,13001000.0,1987.0,87-919,cpfdme1239@unidatos.edu.co
01/02/2021 12:00:00 AM,CALDAS,MANIZALES (CT),Viernes,22:20,SAN SEBASTIAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,17001000.0,1997.0,90-886,correo7410@colombia.gov.co
01/02/2021 12:00:00 AM,CALDAS,PENSILVANIA,Viernes,0:20,CENTRO,URBANA,FRENTE A DISCOTECAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,17541000.0,1992.0,74-142,phgapl1463@unidatos.edu.co
01/02/2021 12:00:00 AM,CAUCA,BUENOS AIRES,Viernes,19:05,Brisas del Silencio,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO,SECUNDARIA,COLOMBIA,19110000.0,1991.0,22-870,dnskbb5421@gmail.com
01/02/2021 12:00:00 AM,CAUCA,POPAYÁN (CT),Viernes,7:00,VEREDA JULUMITO,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,37.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,19001000.0,1978.0,89-686,giimqm4860@gmail.com
01/02/2021 12:00:00 AM,CAUCA,PUERTO TEJADA,Viernes,17:45,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADO,SECUNDARIA,COLOMBIA,19573000.0,1999.0,21-446,ubqgnl4960@unidatos.edu.co
01/02/2021 12:00:00 AM,CAUCA,PUERTO TEJADA,Viernes,17:45,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,19573000.0,85.0,86-591,jcabac5542@gmail.com
01/02/2021 12:00:00 AM,CAUCA,PUERTO TEJADA,Viernes,17:45,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,19573000.0,1976.0,77-436,rtufeb8678@unidatos.edu.co
01/02/2021 12:00:00 AM,CAUCA,SOTARA,Viernes,6:20,CENTRO,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,22.0,MASCULINO,SOLTERO,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,COLOMBIA,19760000.0,1993.0,10-255,cobgqs8819@unidatos.edu.co
01/02/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:47,CHICO SUR E-5,URBANA,CASAS DE HABITACION,ARMA BLANCA,A PIE,A PIE,49.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1966.0,23-118,tnnjul6967@unidatos.edu.co
01/02/2021 12:00:00 AM,HUILA,TARQUI,iernes,4:00,CENTRO,URBANA,PARQUES,ARMA BLANCA,A PIE,A PIE,37.0,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADO,PRIMARIA,COLOMBIA,41791000.0,1978.0,54-477,opsepd2427@unidatos.edu.co
01/02/2021 12:00:00 AM,NARIÑO,SANDONÁ,Viernes,12:00,ALTAMIRA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,52683000.0,1990.0,16-087,ltiebe1385@gmail.com
01/02/2021 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,8:20,BARRIO NUEVO ESCOBAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,NO REPORTADO,COLOMBIA,54001000.0,1995.0,19-929,gbuale4750@unidatos.edu.co
01/02/2021 12:00:00 AM,TOLIMA,ATACO,Viermes,22:30,VRDA. SAN PEDRO,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,20.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,73067000.0,1995.0,30-658,correo275@unidatos.edu.co
01/02/2021 12:00:00 AM,TOLIMA,FLANDES,virnes,1:00,ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41.0,MASCULINO,UNION LIBRE,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,73275000.0,1974.0,72-267,priegk5297@unidatos.edu.co
01/02/2021 12:00:00 AM,VALLE,BUENAVENTURA,Vierens,7:20,ALFONSO LOPEZ PUMAREJO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,23.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,76109000.0,1992.0,60-928,soegmj6474@gmail.com
01/02/2021 12:00:00 AM,VALLE,CALI (CT),Viernes,10:40,PIZAMOS II E21,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,36.0,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO,PRIMARIA,COLOMBIA,76001000.0,1979.0,57-558,cskbqq3829@gmail.com
01/02/2021 12:00:00 AM,VALLE,CALI (CT),Viernes,19:26,TERCER MILENIO E21,URBANA,TALLERES,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,76001000.0,1993.0,92-348,correo900@unidatos.edu.co
01/02/2021 12:00:00 AM,VALLE,CALI (CT),iernes,10:30,QUINTAS DEL SOL E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1990.0,63-712,correo3176@colombia.gov.co
01/02/2021 12:00:00 AM,VALLE,CALI (CT),iernes,21:30,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,A PIE,21.0,MASCULINO,SOLTERO,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1994.0,67-106,colopn2014@unidatos.edu.co
01/02/2021 12:00:00 AM,VALLE,PALMIRA,Viernes,18:25,LA TRINIDAD,URBANA,RESTAURANTES,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,76520000.0,1997.0,39-731,correo1372@colombia.gov.co
01/02/2021 12:00:00 AM,VALLE,RIOFRÍO,Viernes,16:30,VDA EL RUBY,RURAL,FINCAS Y SIMILARES,ARMA BLANCA,A PIE,A PIE,16.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76616000.0,1999.0,81-816,correo6586@colombia.gov.co
01/02/2021 12:00:00 AM,VALLE,RIOFRÍO,Viernes,16:30,VDA EL RUBY,RURAL,FINCAS Y SIMILARES,ARMA BLANCA,A PIE,A PIE,17.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,76616000.0,1998.0,21-144,correo3370@colombia.gov.co
